Position,points,name,challenge
153,20,rabi_m3a_zawali,"{'challenge_name': ['Feedback', 'Welcome'], 'challenge_category': ['beginner', 'beginner'], 'challenge_points': ['10', '10'], 'solve_time': ['2024-12-15T20:53:58.278530Z', '2024-12-15T20:38:05.799822Z']}"
154,20,S7VEN,"{'challenge_name': ['Feedback', 'Welcome'], 'challenge_category': ['beginner', 'beginner'], 'challenge_points': ['10', '10'], 'solve_time': ['2024-12-15T20:58:14.938204Z', '2024-12-15T11:56:55.810296Z']}"
155,10,SoloWarrior,"{'challenge_name': ['Welcome'], 'challenge_category': ['beginner'], 'challenge_points': ['10'], 'solve_time': ['2024-12-15T09:00:22.506876Z']}"
156,10,Tsamp,"{'challenge_name': ['Welcome'], 'challenge_category': ['beginner'], 'challenge_points': ['10'], 'solve_time': ['2024-12-15T09:01:01.681151Z']}"
157,10,HAIDAR,"{'challenge_name': ['Welcome'], 'challenge_category': ['beginner'], 'challenge_points': ['10'], 'solve_time': ['2024-12-15T09:18:27.446907Z']}"
158,10,!en0ughp3opl3,"{'challenge_name': ['Welcome'], 'challenge_category': ['beginner'], 'challenge_points': ['10'], 'solve_time': ['2024-12-15T09:22:02.387713Z']}"
159,10,PersianCats,"{'challenge_name': ['Welcome'], 'challenge_category': ['beginner'], 'challenge_points': ['10'], 'solve_time': ['2024-12-15T09:49:41.065152Z']}"
160,10,hazaa,"{'challenge_name': ['Welcome'], 'challenge_category': ['beginner'], 'challenge_points': ['10'], 'solve_time': ['2024-12-15T09:52:20.967466Z']}"
161,10,pwnhup,"{'challenge_name': ['Welcome'], 'challenge_category': ['beginner'], 'challenge_points': ['10'], 'solve_time': ['2024-12-15T09:59:52.802618Z']}"
162,10,123,"{'challenge_name': ['Welcome'], 'challenge_category': ['beginner'], 'challenge_points': ['10'], 'solve_time': ['2024-12-15T10:23:12.126751Z']}"
163,10,haven,"{'challenge_name': ['Welcome'], 'challenge_category': ['beginner'], 'challenge_points': ['10'], 'solve_time': ['2024-12-15T11:02:59.014795Z']}"
164,10,Team Spiryt,"{'challenge_name': ['Welcome'], 'challenge_category': ['beginner'], 'challenge_points': ['10'], 'solve_time': ['2024-12-15T11:52:06.082157Z']}"
165,10,Zzzz,"{'challenge_name': ['Welcome'], 'challenge_category': ['beginner'], 'challenge_points': ['10'], 'solve_time': ['2024-12-15T12:05:01.040975Z']}"
166,10,newbie33,"{'challenge_name': ['Welcome'], 'challenge_category': ['beginner'], 'challenge_points': ['10'], 'solve_time': ['2024-12-15T12:13:57.191192Z']}"
167,10,chickens,"{'challenge_name': ['Welcome'], 'challenge_category': ['beginner'], 'challenge_points': ['10'], 'solve_time': ['2024-12-15T13:44:25.137360Z']}"
168,10,billydot13,"{'challenge_name': ['Welcome'], 'challenge_category': ['beginner'], 'challenge_points': ['10'], 'solve_time': ['2024-12-15T13:59:34.647013Z']}"
169,10,Beginner,"{'challenge_name': ['Welcome'], 'challenge_category': ['beginner'], 'challenge_points': ['10'], 'solve_time': ['2024-12-15T14:21:00.111555Z']}"
170,10,ZeroMarea,"{'challenge_name': ['Welcome'], 'challenge_category': ['beginner'], 'challenge_points': ['10'], 'solve_time': ['2024-12-15T14:33:18.772691Z']}"
171,10,VarvTeamRep,"{'challenge_name': ['Welcome'], 'challenge_category': ['beginner'], 'challenge_points': ['10'], 'solve_time': ['2024-12-15T14:36:03.482741Z']}"
172,10,jimenavillanueva,"{'challenge_name': ['Welcome'], 'challenge_category': ['beginner'], 'challenge_points': ['10'], 'solve_time': ['2024-12-15T14:40:19.371026Z']}"
173,10,abobus,"{'challenge_name': ['Welcome'], 'challenge_category': ['beginner'], 'challenge_points': ['10'], 'solve_time': ['2024-12-15T14:44:08.763523Z']}"
174,10,"Bengt ""Bengan"" Bengtsson","{'challenge_name': ['Welcome'], 'challenge_category': ['beginner'], 'challenge_points': ['10'], 'solve_time': ['2024-12-15T14:52:15.058449Z']}"
175,10,mak47,"{'challenge_name': ['Welcome'], 'challenge_category': ['beginner'], 'challenge_points': ['10'], 'solve_time': ['2024-12-15T14:55:51.972027Z']}"
176,10,Asunto Interno,"{'challenge_name': ['Welcome'], 'challenge_category': ['beginner'], 'challenge_points': ['10'], 'solve_time': ['2024-12-15T15:02:42.854564Z']}"
177,10,azerty,"{'challenge_name': ['Welcome'], 'challenge_category': ['beginner'], 'challenge_points': ['10'], 'solve_time': ['2024-12-15T15:07:22.963388Z']}"
178,10,Cyb3r_Squad,"{'challenge_name': ['Welcome'], 'challenge_category': ['beginner'], 'challenge_points': ['10'], 'solve_time': ['2024-12-15T15:21:24.924071Z']}"
179,10,teeeek,"{'challenge_name': ['Welcome'], 'challenge_category': ['beginner'], 'challenge_points': ['10'], 'solve_time': ['2024-12-15T15:52:43.631065Z']}"
180,10,Wolves,"{'challenge_name': ['Welcome'], 'challenge_category': ['beginner'], 'challenge_points': ['10'], 'solve_time': ['2024-12-15T16:20:01.765028Z']}"
181,10,Marixianos,"{'challenge_name': ['Welcome'], 'challenge_category': ['beginner'], 'challenge_points': ['10'], 'solve_time': ['2024-12-15T16:20:34.974467Z']}"
182,10,marlonbrando,"{'challenge_name': ['Welcome'], 'challenge_category': ['beginner'], 'challenge_points': ['10'], 'solve_time': ['2024-12-15T16:30:42.988022Z']}"
183,10,AlbMinistrator,"{'challenge_name': ['Welcome'], 'challenge_category': ['beginner'], 'challenge_points': ['10'], 'solve_time': ['2024-12-15T16:49:53.974532Z']}"
184,10,Solo Q,"{'challenge_name': ['Welcome'], 'challenge_category': ['beginner'], 'challenge_points': ['10'], 'solve_time': ['2024-12-15T17:55:12.118759Z']}"
185,10,Pekora Geng,"{'challenge_name': ['Welcome'], 'challenge_category': ['beginner'], 'challenge_points': ['10'], 'solve_time': ['2024-12-15T18:18:07.523822Z']}"
186,10,makarov,"{'challenge_name': ['Welcome'], 'challenge_category': ['beginner'], 'challenge_points': ['10'], 'solve_time': ['2024-12-15T18:20:00.795991Z']}"
187,10,besthero3,"{'challenge_name': ['Welcome'], 'challenge_category': ['beginner'], 'challenge_points': ['10'], 'solve_time': ['2024-12-15T18:58:21.109834Z']}"
188,10,root,"{'challenge_name': ['Welcome'], 'challenge_category': ['beginner'], 'challenge_points': ['10'], 'solve_time': ['2024-12-15T19:09:53.524203Z']}"
189,10,XXAa,"{'challenge_name': ['Welcome'], 'challenge_category': ['beginner'], 'challenge_points': ['10'], 'solve_time': ['2024-12-15T19:38:12.625136Z']}"
190,10,PicchiNotBright,"{'challenge_name': ['Welcome'], 'challenge_category': ['beginner'], 'challenge_points': ['10'], 'solve_time': ['2024-12-15T20:42:12.900081Z']}"
