Position,points,name,challenge
89,945,是菜雞ㄟㄟ,"{'challenge_name': ['Competition feedback form', '""A Gift from the Leader Organizer""', 'BotNet1', 'Grading system', '1 line php', '我的腳架在哪裡??', 'MagicButton', 'EASY METHOD', 'Secret ROT13', 'Where is this', 'Login', 'AES?', 'I need to get the C00kies', '哥布林保衞部公告', 'easyyyyyyyyyy'], 'challenge_category': ['feedback form', 'Misc', 'Forensics', 'PWN', 'Web', 'Misc', 'Forensics', 'Web', 'Crypto', 'Misc', 'Web', 'Crypto', 'Web', 'Web', 'Reverse'], 'challenge_points': ['30', '1', '60', '100', '300', '20', '10', '100', '40', '20', '100', '20', '100', '30', '50'], 'solve_time': ['2024-11-17T14:18:39.358753Z', '2024-11-17T12:27:16.330193Z', '2024-11-17T10:43:18.686879Z', '2024-11-17T01:42:31.865506Z', '2024-11-16T17:41:54.737576Z', '2024-11-16T15:00:02.064828Z', '2024-11-16T08:55:39.897262Z', '2024-11-16T06:57:20.678964Z', '2024-11-16T04:09:29.507790Z', '2024-11-16T02:38:18.257271Z', '2024-11-16T02:20:42.210245Z', '2024-11-16T01:51:10.087024Z', '2024-11-16T01:41:25.918706Z', '2024-11-16T01:40:41.591825Z', '2024-11-16T01:40:15.597657Z']}"
90,930,suila,"{'challenge_name': ['Blog 1', '""A Gift from the Leader Organizer""', 'NHNC, but C0LoRfUl', '1 line php', 'EASY METHOD', 'Login', 'I need to get the C00kies', 'easyyyyyyyyyy', 'Grading system', 'Secret ROT13', 'AES?', 'Where is this', '哥布林保衞部公告'], 'challenge_category': ['Misc', 'Misc', 'Misc', 'Web', 'Web', 'Web', 'Web', 'Reverse', 'PWN', 'Crypto', 'Crypto', 'Misc', 'Web'], 'challenge_points': ['30', '1', '39', '300', '100', '100', '100', '50', '100', '40', '20', '20', '30'], 'solve_time': ['2024-11-17T13:48:41.516652Z', '2024-11-17T13:29:14.013800Z', '2024-11-17T11:46:25.093956Z', '2024-11-17T07:00:17.456537Z', '2024-11-16T17:57:25.807748Z', '2024-11-16T08:40:34.340087Z', '2024-11-16T08:39:37.558936Z', '2024-11-16T08:31:42.858002Z', '2024-11-16T07:22:15.099238Z', '2024-11-16T06:40:51.823046Z', '2024-11-16T06:17:40.238918Z', '2024-11-16T05:59:10.020196Z', '2024-11-16T05:36:40.650635Z']}"
91,911,sebastianpc,"{'challenge_name': ['BotNet1', '""A Gift from the Leader Organizer""', 'Miday', '1 line php', 'Democracy'], 'challenge_category': ['Forensics', 'Misc', 'Web', 'Web', 'Web'], 'challenge_points': ['60', '1', '200', '300', '350'], 'solve_time': ['2024-11-17T13:12:48.137909Z', '2024-11-17T12:47:42.109911Z', '2024-11-17T12:41:30.837360Z', '2024-11-17T12:31:21.862322Z', '2024-11-17T12:29:54.437347Z']}"
92,890,Vaints,"{'challenge_name': ['Login Revenge', 'Login', 'I need to get the C00kies', 'EASY METHOD', '1 line php'], 'challenge_category': ['Web', 'Web', 'Web', 'Web', 'Web'], 'challenge_points': ['300', '100', '100', '100', '300'], 'solve_time': ['2024-11-17T10:38:26.382648Z', '2024-11-17T09:38:09.794662Z', '2024-11-17T09:36:06.403730Z', '2024-11-17T09:35:32.425253Z', '2024-11-17T09:32:49.913064Z']}"
93,880,Akna,"{'challenge_name': ['Grading system', '1 line php', 'Login', 'I need to get the C00kies', 'Secret ROT13', 'Challenge under construction', 'AES?', 'MagicButton', 'EASY METHOD', '哥布林保衞部公告', 'easyyyyyyyyyy'], 'challenge_category': ['PWN', 'Web', 'Web', 'Web', 'Crypto', 'Forensics', 'Crypto', 'Forensics', 'Web', 'Web', 'Reverse'], 'challenge_points': ['100', '300', '100', '100', '40', '40', '20', '10', '100', '30', '50'], 'solve_time': ['2024-11-17T01:31:44.531242Z', '2024-11-16T23:44:18.185137Z', '2024-11-16T16:18:02.225813Z', '2024-11-16T16:17:03.737321Z', '2024-11-16T16:15:39.547274Z', '2024-11-16T14:44:00.904248Z', '2024-11-16T14:43:41.920894Z', '2024-11-16T13:09:52.076293Z', '2024-11-16T11:56:43.221670Z', '2024-11-16T11:48:25.075822Z', '2024-11-16T10:59:48.723556Z']}"
94,880,kornpong_citc,"{'challenge_name': ['Democracy', 'Miday', 'Login', 'I need to get the C00kies', 'EASY METHOD', '哥布林保衞部公告'], 'challenge_category': ['Web', 'Web', 'Web', 'Web', 'Web', 'Web'], 'challenge_points': ['350', '200', '100', '100', '100', '30'], 'solve_time': ['2024-11-17T13:39:45.090309Z', '2024-11-17T12:19:39.062740Z', '2024-11-17T06:41:30.011636Z', '2024-11-17T06:37:28.880080Z', '2024-11-17T06:36:14.744991Z', '2024-11-17T06:35:17.629444Z']}"
95,870,Shy,"{'challenge_name': ['easyyyyyyyyyy', '1 line php', 'Miday', 'Login', 'I need to get the C00kies', 'EASY METHOD', '哥布林保衞部公告'], 'challenge_category': ['Reverse', 'Web', 'Web', 'Web', 'Web', 'Web', 'Web'], 'challenge_points': ['50', '300', '200', '100', '100', '100', '30'], 'solve_time': ['2024-11-17T09:49:03.387926Z', '2024-11-16T08:59:46.808079Z', '2024-11-16T07:54:13.604839Z', '2024-11-16T06:59:20.131853Z', '2024-11-16T06:58:57.015803Z', '2024-11-16T06:58:19.194574Z', '2024-11-16T06:57:29.827647Z']}"
96,860,Iguano Kchero,"{'challenge_name': ['Democracy', 'EASY METHOD', 'Login', 'I need to get the C00kies', 'easyyyyyyyyyy', '哥布林保衞部公告', 'Challenge under construction', 'MagicButton', 'Suspicious GIF', 'Secret ROT13', 'AES?'], 'challenge_category': ['Web', 'Web', 'Web', 'Web', 'Reverse', 'Web', 'Forensics', 'Forensics', 'Forensics', 'Crypto', 'Crypto'], 'challenge_points': ['350', '100', '100', '100', '50', '30', '40', '10', '20', '40', '20'], 'solve_time': ['2024-11-16T16:08:14.907980Z', '2024-11-16T07:41:25.653044Z', '2024-11-16T07:33:20.718689Z', '2024-11-16T07:32:24.534502Z', '2024-11-16T07:01:53.899356Z', '2024-11-16T06:59:21.792767Z', '2024-11-16T06:54:31.735093Z', '2024-11-16T06:43:03.809705Z', '2024-11-16T06:39:34.552042Z', '2024-11-16T06:24:51.426623Z', '2024-11-16T06:17:12.328306Z']}"
97,841,ciph3r_kn1ght5,"{'challenge_name': [""Here's the sauce"", 'easyyyyyyyyyy', '""A Gift from the Leader Organizer""', '1 line php', 'Login', 'I need to get the C00kies', 'EASY METHOD', '哥布林保衞部公告', 'Secret ROT13', 'AES?'], 'challenge_category': ['Reverse', 'Reverse', 'Misc', 'Web', 'Web', 'Web', 'Web', 'Web', 'Crypto', 'Crypto'], 'challenge_points': ['100', '50', '1', '300', '100', '100', '100', '30', '40', '20'], 'solve_time': ['2024-11-17T13:11:02.471358Z', '2024-11-17T13:03:16.971551Z', '2024-11-17T12:43:01.341062Z', '2024-11-17T12:34:39.298575Z', '2024-11-17T09:31:11.162773Z', '2024-11-17T09:30:07.836612Z', '2024-11-17T09:23:36.185397Z', '2024-11-17T09:22:22.221488Z', '2024-11-17T08:44:13.388375Z', '2024-11-17T08:39:18.778228Z']}"
98,834,PicchiNotBright,"{'challenge_name': ['AES?', 'Democracy', 'EASY METHOD', '哥布林保衞部公告', 'Blog 1', 'I need to get the C00kies', 'Blog 3', 'BotNet1', 'MagicButton', 'Suspicious GIF', '我的腳架在哪裡??', 'NHNC, but C0LoRfUl', 'Where is this'], 'challenge_category': ['Crypto', 'Web', 'Web', 'Web', 'Misc', 'Web', 'Misc', 'Forensics', 'Forensics', 'Forensics', 'Misc', 'Misc', 'Misc'], 'challenge_points': ['20', '350', '100', '30', '30', '100', '50', '60', '10', '20', '20', '39', '20'], 'solve_time': ['2024-11-16T21:05:51.949317Z', '2024-11-16T09:32:41.897693Z', '2024-11-16T09:10:53.953714Z', '2024-11-16T09:06:14.726917Z', '2024-11-16T09:04:24.836410Z', '2024-11-16T09:02:13.872555Z', '2024-11-16T08:51:50.301575Z', '2024-11-16T08:18:36.460631Z', '2024-11-16T07:44:47.647407Z', '2024-11-16T07:35:37.152285Z', '2024-11-16T03:27:35.481481Z', '2024-11-16T02:30:18.832504Z', '2024-11-16T01:52:48.874809Z']}"
99,831,E45TC0D3,"{'challenge_name': ['""A Gift from the Leader Organizer""', 'Ande Yo Caliente', 'Blog 3', 'Challenge under construction', 'BotNet2', 'BotNet1', 'Grading system', 'easyyyyyyyyyy', 'EASY METHOD', 'Login', 'I need to get the C00kies', '哥布林保衞部公告', 'AES?', 'MagicButton', 'Secret ROT13'], 'challenge_category': ['Misc', 'Crypto', 'Misc', 'Forensics', 'Forensics', 'Forensics', 'PWN', 'Reverse', 'Web', 'Web', 'Web', 'Web', 'Crypto', 'Forensics', 'Crypto'], 'challenge_points': ['1', '60', '50', '40', '80', '60', '100', '50', '100', '100', '100', '30', '20', '10', '40'], 'solve_time': ['2024-11-17T14:29:57.196002Z', '2024-11-17T11:22:42.055061Z', '2024-11-16T12:54:12.473829Z', '2024-11-16T11:58:31.461287Z', '2024-11-16T11:50:16.193437Z', '2024-11-16T11:38:37.010229Z', '2024-11-16T10:35:34.343761Z', '2024-11-16T09:50:18.853681Z', '2024-11-16T09:25:10.317537Z', '2024-11-16T09:08:13.993879Z', '2024-11-16T08:55:18.285040Z', '2024-11-16T08:34:21.091725Z', '2024-11-16T04:41:58.855003Z', '2024-11-16T03:53:22.107537Z', '2024-11-16T03:49:45.706536Z']}"
100,781,ptitlbt,"{'challenge_name': ['Competition feedback form', 'MagicButton', '""A Gift from the Leader Organizer""', 'Secret ROT13', 'AES?', 'easyyyyyyyyyy', '1 line php', 'Login', 'I need to get the C00kies', 'EASY METHOD', '哥布林保衞部公告'], 'challenge_category': ['feedback form', 'Forensics', 'Misc', 'Crypto', 'Crypto', 'Reverse', 'Web', 'Web', 'Web', 'Web', 'Web'], 'challenge_points': ['30', '10', '1', '40', '20', '50', '300', '100', '100', '100', '30'], 'solve_time': ['2024-11-17T14:24:41.118067Z', '2024-11-17T14:16:44.356767Z', '2024-11-17T13:50:15.723354Z', '2024-11-17T06:30:14.894469Z', '2024-11-16T13:28:18.683318Z', '2024-11-16T13:21:52.850290Z', '2024-11-16T12:23:39.733753Z', '2024-11-16T10:59:26.039745Z', '2024-11-16T10:58:41.963725Z', '2024-11-16T10:58:12.439239Z', '2024-11-16T10:55:23.410584Z']}"
101,780,n0m3rcy,"{'challenge_name': ['Grading system', 'Democracy', 'Login', 'I need to get the C00kies', 'EASY METHOD', '哥布林保衞部公告'], 'challenge_category': ['PWN', 'Web', 'Web', 'Web', 'Web', 'Web'], 'challenge_points': ['100', '350', '100', '100', '100', '30'], 'solve_time': ['2024-11-16T21:48:45.302794Z', '2024-11-16T21:40:50.235821Z', '2024-11-16T21:26:37.247607Z', '2024-11-16T21:25:34.841601Z', '2024-11-16T21:25:04.127202Z', '2024-11-16T21:21:09.823713Z']}"
102,780,wengg,"{'challenge_name': ['Blog 2', 'Suspicious GIF', '""A Gift from the Leader Organizer""', '我的腳架在哪裡??', 'Grading system', 'Where is this', 'AES?', '1 line php', 'easyyyyyyyyyy', 'I need to get the C00kies', 'EASY METHOD', '哥布林保衞部公告'], 'challenge_category': ['Misc', 'Forensics', 'Misc', 'Misc', 'PWN', 'Misc', 'Crypto', 'Web', 'Reverse', 'Web', 'Web', 'Web'], 'challenge_points': ['20', '20', '1', '20', '100', '20', '20', '300', '50', '100', '100', '30'], 'solve_time': ['2024-11-17T14:25:27.245800Z', '2024-11-17T14:07:43.548717Z', '2024-11-17T13:28:05.128893Z', '2024-11-17T13:18:08.409789Z', '2024-11-17T13:09:32.058514Z', '2024-11-17T13:04:39.620177Z', '2024-11-17T12:56:27.395010Z', '2024-11-17T12:56:02.197376Z', '2024-11-17T12:52:25.765931Z', '2024-11-17T12:35:32.198468Z', '2024-11-17T12:28:06.291303Z', '2024-11-17T12:25:53.060340Z']}"
103,761,Archiv3,"{'challenge_name': ['""A Gift from the Leader Organizer""', 'easyyyyyyyyyy', 'Login', 'I need to get the C00kies', 'EASY METHOD', '哥布林保衞部公告', 'Where is this', 'Blog 1', 'Blog 3', 'Secret ROT13', 'AES?', 'BotNet2', 'BotNet1', 'Challenge under construction', 'Suspicious GIF', 'Kohiro', 'MagicButton'], 'challenge_category': ['Misc', 'Reverse', 'Web', 'Web', 'Web', 'Web', 'Misc', 'Misc', 'Misc', 'Crypto', 'Crypto', 'Forensics', 'Forensics', 'Forensics', 'Forensics', 'Forensics', 'Forensics'], 'challenge_points': ['1', '50', '100', '100', '100', '30', '20', '30', '50', '40', '20', '80', '60', '40', '20', '20', '10'], 'solve_time': ['2024-11-17T12:31:39.549170Z', '2024-11-17T08:30:18.510977Z', '2024-11-17T08:29:28.279429Z', '2024-11-17T08:22:45.893991Z', '2024-11-17T08:22:04.623307Z', '2024-11-17T08:21:07.848464Z', '2024-11-17T07:32:39.431015Z', '2024-11-17T06:45:11.853213Z', '2024-11-17T06:32:40.369765Z', '2024-11-17T06:22:54.381947Z', '2024-11-17T05:39:53.268539Z', '2024-11-16T19:48:37.938629Z', '2024-11-16T19:43:57.652971Z', '2024-11-16T19:40:56.668662Z', '2024-11-16T19:38:07.290275Z', '2024-11-16T19:12:15.370190Z', '2024-11-16T19:06:32.291556Z']}"
104,750,Tôi là lolicon thì sao ?,"{'challenge_name': ['Lion Prime', 'Lion RSA'], 'challenge_category': ['Crypto', 'Crypto'], 'challenge_points': ['400', '350'], 'solve_time': ['2024-11-17T08:20:52.722456Z', '2024-11-17T02:30:50.485850Z']}"
105,750,L0n3_W0lf,"{'challenge_name': ['Where is this', 'Secret ROT13', 'Ande Yo Caliente', 'Login', 'I need to get the C00kies', 'EASY METHOD', 'AES?', '哥布林保衞部公告', 'easyyyyyyyyyy', 'BotNet2', 'BotNet1', 'Challenge under construction', 'Suspicious GIF', 'Kohiro', 'MagicButton'], 'challenge_category': ['Misc', 'Crypto', 'Crypto', 'Web', 'Web', 'Web', 'Crypto', 'Web', 'Reverse', 'Forensics', 'Forensics', 'Forensics', 'Forensics', 'Forensics', 'Forensics'], 'challenge_points': ['20', '40', '60', '100', '100', '100', '20', '30', '50', '80', '60', '40', '20', '20', '10'], 'solve_time': ['2024-11-17T11:24:56.771288Z', '2024-11-17T10:44:35.937114Z', '2024-11-17T10:41:30.341550Z', '2024-11-17T04:06:19.271921Z', '2024-11-17T04:05:44.400332Z', '2024-11-17T04:05:10.906028Z', '2024-11-17T04:01:33.927487Z', '2024-11-17T03:48:23.696953Z', '2024-11-17T03:39:46.932187Z', '2024-11-17T03:33:31.403946Z', '2024-11-17T03:29:13.164630Z', '2024-11-17T03:17:52.238079Z', '2024-11-17T03:12:20.687296Z', '2024-11-17T03:10:36.801580Z', '2024-11-17T03:05:51.463992Z']}"
106,740,CINDB,"{'challenge_name': ['EASY METHOD', '1 line php', 'easyyyyyyyyyy', 'Login', 'Secret ROT13', 'AES?', 'I need to get the C00kies', '哥布林保衞部公告'], 'challenge_category': ['Web', 'Web', 'Reverse', 'Web', 'Crypto', 'Crypto', 'Web', 'Web'], 'challenge_points': ['100', '300', '50', '100', '40', '20', '100', '30'], 'solve_time': ['2024-11-17T12:58:03.258824Z', '2024-11-17T10:33:50.302933Z', '2024-11-17T01:33:41.928831Z', '2024-11-16T06:43:02.415104Z', '2024-11-16T06:37:11.040813Z', '2024-11-16T06:28:41.157027Z', '2024-11-16T04:34:48.330698Z', '2024-11-16T04:33:39.294753Z']}"
107,740,+0,"{'challenge_name': ['""A Gift from the Leader Organizer""', 'EASY METHOD', '我的腳架在哪裡??', '1 line php', 'easyyyyyyyyyy', 'AES?', '哥布林保衞部公告', 'Login', 'I need to get the C00kies', 'Where is this'], 'challenge_category': ['Misc', 'Web', 'Misc', 'Web', 'Reverse', 'Crypto', 'Web', 'Web', 'Web', 'Misc'], 'challenge_points': ['1', '100', '20', '300', '50', '20', '30', '100', '100', '20'], 'solve_time': ['2024-11-17T14:08:42.531241Z', '2024-11-17T05:25:07.090584Z', '2024-11-16T17:36:10.717091Z', '2024-11-16T17:25:10.478862Z', '2024-11-16T05:53:03.023767Z', '2024-11-16T05:02:37.265055Z', '2024-11-16T04:50:15.733373Z', '2024-11-16T04:48:57.679727Z', '2024-11-16T04:41:46.250291Z', '2024-11-16T04:00:22.406379Z']}"
108,730,torontokyo,"{'challenge_name': ['Secret ROT13', 'AES?', 'Login', 'easyyyyyyyyyy', '1 line php', 'I need to get the C00kies', 'EASY METHOD', '哥布林保衞部公告'], 'challenge_category': ['Crypto', 'Crypto', 'Web', 'Reverse', 'Web', 'Web', 'Web', 'Web'], 'challenge_points': ['40', '20', '100', '50', '300', '100', '100', '30'], 'solve_time': ['2024-11-16T20:31:22.827683Z', '2024-11-16T20:26:28.224883Z', '2024-11-16T20:02:33.316110Z', '2024-11-16T19:30:31.271224Z', '2024-11-16T19:08:51.103921Z', '2024-11-16T18:56:38.851887Z', '2024-11-16T18:55:50.746232Z', '2024-11-16T18:53:49.911330Z']}"
109,725,pirater,"{'challenge_name': ['Where is this', 'Lion RSA', 'Duplicated', 'Secret ROT13', 'Baby RSA', 'AES?'], 'challenge_category': ['Misc', 'Crypto', 'Crypto', 'Crypto', 'Crypto', 'Crypto'], 'challenge_points': ['20', '350', '255', '40', '40', '20'], 'solve_time': ['2024-11-17T07:21:07.846494Z', '2024-11-17T06:09:56.318970Z', '2024-11-17T04:49:55.594285Z', '2024-11-17T04:08:01.002188Z', '2024-11-17T04:04:52.397272Z', '2024-11-17T04:00:18.250907Z']}"
110,720,蔡旻淇,"{'challenge_name': ['1 line php', 'Login', 'I need to get the C00kies', 'EASY METHOD', 'easyyyyyyyyyy', 'Where is this', 'AES?', '哥布林保衞部公告'], 'challenge_category': ['Web', 'Web', 'Web', 'Web', 'Reverse', 'Misc', 'Crypto', 'Web'], 'challenge_points': ['300', '100', '100', '100', '50', '20', '20', '30'], 'solve_time': ['2024-11-17T11:27:39.662901Z', '2024-11-16T15:56:31.079388Z', '2024-11-16T15:34:13.304752Z', '2024-11-16T15:09:54.896449Z', '2024-11-16T14:46:03.465159Z', '2024-11-16T12:10:17.342793Z', '2024-11-16T10:31:48.899309Z', '2024-11-16T10:16:59.217303Z']}"
111,710,WIFI,"{'challenge_name': ['DOF', 'Grading system', 'MagicButton', 'Login', '哥布林保衞部公告', 'I need to get the C00kies', 'Guess the num', 'easyyyyyyyyyy', 'Where is this'], 'challenge_category': ['PWN', 'PWN', 'Forensics', 'Web', 'Web', 'Web', 'Reverse', 'Reverse', 'Misc'], 'challenge_points': ['100', '100', '10', '100', '30', '100', '200', '50', '20'], 'solve_time': ['2024-11-16T17:06:19.150466Z', '2024-11-16T16:03:47.634417Z', '2024-11-16T07:28:46.925691Z', '2024-11-16T06:38:09.165217Z', '2024-11-16T06:25:20.649045Z', '2024-11-16T06:20:20.714348Z', '2024-11-16T06:13:24.297195Z', '2024-11-16T04:47:52.397532Z', '2024-11-16T04:05:15.068036Z']}"
112,700,4mine,"{'challenge_name': ['1 line php', 'Login', 'I need to get the C00kies', 'EASY METHOD', 'Secret ROT13', 'AES?', 'MagicButton', '哥布林保衞部公告'], 'challenge_category': ['Web', 'Web', 'Web', 'Web', 'Crypto', 'Crypto', 'Forensics', 'Web'], 'challenge_points': ['300', '100', '100', '100', '40', '20', '10', '30'], 'solve_time': ['2024-11-16T21:32:53.030084Z', '2024-11-16T21:07:15.577874Z', '2024-11-16T21:05:10.203910Z', '2024-11-16T21:04:29.829830Z', '2024-11-16T21:02:11.327451Z', '2024-11-16T20:52:37.103988Z', '2024-11-16T20:44:06.393146Z', '2024-11-16T20:32:37.148910Z']}"
113,690,g0ubu1i,"{'challenge_name': ['MagicButton', 'easyyyyyyyyyy', '1 line php', 'I need to get the C00kies', 'EASY METHOD', '哥布林保衞部公告', 'Secret ROT13', 'Baby RSA', 'AES?'], 'challenge_category': ['Forensics', 'Reverse', 'Web', 'Web', 'Web', 'Web', 'Crypto', 'Crypto', 'Crypto'], 'challenge_points': ['10', '50', '300', '100', '100', '30', '40', '40', '20'], 'solve_time': ['2024-11-17T04:32:19.158443Z', '2024-11-17T03:59:37.649293Z', '2024-11-17T03:57:07.304229Z', '2024-11-17T03:46:57.900468Z', '2024-11-17T03:46:18.525036Z', '2024-11-17T03:44:37.004622Z', '2024-11-17T03:42:40.500114Z', '2024-11-17T03:40:21.015768Z', '2024-11-17T03:34:38.176852Z']}"
114,680,skyepodium,"{'challenge_name': ['easyyyyyyyyyy', 'EASY METHOD', '1 line php', 'Login', 'I need to get the C00kies', '哥布林保衞部公告'], 'challenge_category': ['Reverse', 'Web', 'Web', 'Web', 'Web', 'Web'], 'challenge_points': ['50', '100', '300', '100', '100', '30'], 'solve_time': ['2024-11-16T07:26:56.327741Z', '2024-11-16T07:21:18.882801Z', '2024-11-16T06:21:41.798520Z', '2024-11-16T04:59:18.638651Z', '2024-11-16T04:57:20.695260Z', '2024-11-16T04:56:39.833559Z']}"
115,680,多啦夏亞,"{'challenge_name': ['BotNet1', 'Grading system', 'easyyyyyyyyyy', 'Login', 'Suspicious GIF', 'Kohiro', 'Where is this', '我的腳架在哪裡??', 'I need to get the C00kies', 'EASY METHOD', '哥布林保衞部公告', 'AES?', 'Secret ROT13'], 'challenge_category': ['Forensics', 'PWN', 'Reverse', 'Web', 'Forensics', 'Forensics', 'Misc', 'Misc', 'Web', 'Web', 'Web', 'Crypto', 'Crypto'], 'challenge_points': ['60', '100', '50', '100', '20', '20', '20', '20', '100', '100', '30', '20', '40'], 'solve_time': ['2024-11-17T09:14:44.215898Z', '2024-11-17T08:46:21.716057Z', '2024-11-17T07:10:59.479834Z', '2024-11-17T00:54:36.686953Z', '2024-11-17T00:46:49.599364Z', '2024-11-17T00:37:10.924185Z', '2024-11-16T14:53:00.152276Z', '2024-11-16T14:46:16.535653Z', '2024-11-16T13:13:57.592234Z', '2024-11-16T13:07:15.622668Z', '2024-11-16T12:54:21.205289Z', '2024-11-16T11:43:53.927350Z', '2024-11-16T11:35:40.978097Z']}"
116,660,danielpclin,"{'challenge_name': ['Blog 1', '1 line php', 'Login', 'I need to get the C00kies', 'EASY METHOD', '哥布林保衞部公告'], 'challenge_category': ['Misc', 'Web', 'Web', 'Web', 'Web', 'Web'], 'challenge_points': ['30', '300', '100', '100', '100', '30'], 'solve_time': ['2024-11-16T12:11:27.009069Z', '2024-11-16T11:56:24.771249Z', '2024-11-16T11:33:53.332819Z', '2024-11-16T11:31:52.221519Z', '2024-11-16T11:31:06.272836Z', '2024-11-16T11:30:21.851402Z']}"
117,660,nagabonor,"{'challenge_name': ['Ande Yo Caliente', 'Blog 2', 'Challenge under construction', 'Suspicious GIF', 'Kohiro', 'Blog 3', 'Login', 'MagicButton', 'AES?', 'Secret ROT13', 'easyyyyyyyyyy', 'I need to get the C00kies', 'EASY METHOD', '哥布林保衞部公告'], 'challenge_category': ['Crypto', 'Misc', 'Forensics', 'Forensics', 'Forensics', 'Misc', 'Web', 'Forensics', 'Crypto', 'Crypto', 'Reverse', 'Web', 'Web', 'Web'], 'challenge_points': ['60', '20', '40', '20', '20', '50', '100', '10', '20', '40', '50', '100', '100', '30'], 'solve_time': ['2024-11-17T10:49:20.823442Z', '2024-11-17T10:23:31.705756Z', '2024-11-17T09:51:05.354837Z', '2024-11-17T09:46:52.125481Z', '2024-11-17T09:42:31.023260Z', '2024-11-16T10:38:45.632466Z', '2024-11-16T09:47:13.439489Z', '2024-11-16T08:46:46.365809Z', '2024-11-16T08:10:15.478058Z', '2024-11-16T08:08:29.295225Z', '2024-11-16T07:59:09.465612Z', '2024-11-16T07:54:39.180868Z', '2024-11-16T07:52:19.682185Z', '2024-11-16T07:49:58.234947Z']}"
118,651,k0kos,"{'challenge_name': ['MagicButton', '1 line php', 'easyyyyyyyyyy', 'I need to get the C00kies', 'EASY METHOD', '哥布林保衞部公告', 'Secret ROT13', 'AES?', '""A Gift from the Leader Organizer""'], 'challenge_category': ['Forensics', 'Web', 'Reverse', 'Web', 'Web', 'Web', 'Crypto', 'Crypto', 'Misc'], 'challenge_points': ['10', '300', '50', '100', '100', '30', '40', '20', '1'], 'solve_time': ['2024-11-17T13:29:27.004830Z', '2024-11-17T13:25:42.313058Z', '2024-11-17T13:14:40.934373Z', '2024-11-17T13:11:31.325095Z', '2024-11-17T13:10:33.155759Z', '2024-11-17T13:08:43.014640Z', '2024-11-17T13:07:26.958608Z', '2024-11-17T12:47:37.507895Z', '2024-11-17T12:33:09.393904Z']}"
119,640,haind,"{'challenge_name': ['Kohiro', 'Guess the num', ""Here's the sauce"", 'Secret ROT13', 'AES?', 'DOF', 'Grading system', 'MagicButton', 'easyyyyyyyyyy'], 'challenge_category': ['Forensics', 'Reverse', 'Reverse', 'Crypto', 'Crypto', 'PWN', 'PWN', 'Forensics', 'Reverse'], 'challenge_points': ['20', '200', '100', '40', '20', '100', '100', '10', '50'], 'solve_time': ['2024-11-16T08:50:42.775545Z', '2024-11-16T08:39:53.643485Z', '2024-11-16T08:33:33.190761Z', '2024-11-16T08:19:32.910152Z', '2024-11-16T08:18:01.474787Z', '2024-11-16T08:12:21.231144Z', '2024-11-16T08:07:27.512692Z', '2024-11-16T08:01:25.093228Z', '2024-11-16T07:48:33.511970Z']}"
120,630,gcmaximus,"{'challenge_name': ['1 line php', 'Login', 'I need to get the C00kies', 'EASY METHOD', '哥布林保衞部公告'], 'challenge_category': ['Web', 'Web', 'Web', 'Web', 'Web'], 'challenge_points': ['300', '100', '100', '100', '30'], 'solve_time': ['2024-11-17T04:51:03.588424Z', '2024-11-17T04:25:42.526657Z', '2024-11-17T04:23:04.413720Z', '2024-11-17T04:22:36.369943Z', '2024-11-17T04:21:25.469811Z']}"
121,630,ma7j0ub,"{'challenge_name': ['1 line php', 'Login', 'I need to get the C00kies', 'EASY METHOD', '哥布林保衞部公告'], 'challenge_category': ['Web', 'Web', 'Web', 'Web', 'Web'], 'challenge_points': ['300', '100', '100', '100', '30'], 'solve_time': ['2024-11-17T11:55:57.200626Z', '2024-11-16T21:09:03.964118Z', '2024-11-16T20:49:33.137246Z', '2024-11-16T20:47:37.216737Z', '2024-11-16T20:43:05.922185Z']}"
122,630,blackswordsman,"{'challenge_name': ['Beep beep beep!', 'Challenge under construction', 'easyyyyyyyyyy', '1 line php', 'Kohiro', ""Here's the sauce"", 'Ande Yo Caliente', 'Suspicious GIF'], 'challenge_category': ['Misc', 'Forensics', 'Reverse', 'Web', 'Forensics', 'Reverse', 'Crypto', 'Forensics'], 'challenge_points': ['40', '40', '50', '300', '20', '100', '60', '20'], 'solve_time': ['2024-11-17T14:05:32.558536Z', '2024-11-17T14:05:13.557155Z', '2024-11-17T13:57:42.187003Z', '2024-11-17T13:57:05.392784Z', '2024-11-17T13:55:43.811846Z', '2024-11-17T13:54:51.222482Z', '2024-11-17T13:54:25.919662Z', '2024-11-17T13:54:03.322513Z']}"
123,620,piBond,"{'challenge_name': ['Democracy', 'EASY METHOD', 'Where is this', 'easyyyyyyyyyy', 'I need to get the C00kies'], 'challenge_category': ['Web', 'Web', 'Misc', 'Reverse', 'Web'], 'challenge_points': ['350', '100', '20', '50', '100'], 'solve_time': ['2024-11-17T11:31:39.072788Z', '2024-11-17T11:17:37.763461Z', '2024-11-17T10:56:03.177514Z', '2024-11-17T10:43:34.181168Z', '2024-11-17T10:40:12.408884Z']}"
